TRI_FACILITY_ID,V_TRI_FORM_R_COMP_EZ.FACILITY_NAME,V_TRI_FORM_R_COMP_EZ.EPA_REGISTRY_ID,V_TRI_FORM_R_COMP_EZ.STATE_ABBR,V_TRI_FORM_R_COMP_EZ.PRIMARY_NAICS_CODE,V_TRI_FORM_R_COMP_EZ.INDUSTRY_CODE,V_TRI_FORM_R_COMP_EZ.DOC_CTRL_NUM,V_TRI_FORM_R_COMP_EZ.CHEM_NAME,V_TRI_FORM_R_COMP_EZ.TRI_CHEM_ID,V_TRI_FORM_R_COMP_EZ.ELEMENTAL_METAL_INCLUDED,V_TRI_FORM_R_COMP_EZ.REPORTING_YEAR,V_TRI_FORM_R_COMP_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_COMP_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.FUGITIVE_TOT_REL,V_TRI_FORM_R_COMP_EZ.STACK_TOT_REL,V_TRI_FORM_R_COMP_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_1,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_1,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_2,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_2,V_TRI_FORM_R_COMP_EZ.WATER_BODY_NAME_3,V_TRI_FORM_R_COMP_EZ.WATER_RELEASE_3,V_TRI_FORM_R_COMP_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_COMP_EZ.RCRA_C_TOT_REL,V_TRI_FORM_R_COMP_EZ.OTH_LANDF_TOT_REL,V_TRI_FORM_R_COMP_EZ.SURF_IMP_TOT_REL,V_TRI_FORM_R_COMP_EZ.SRS_ID
81226HLNMN3500S,HOLCIM (US) INC PORTLAND PLANT,110000600289,CO,327310,327,1319217825595,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N,2019,0,0,0.0004073,0.0004073,0,0.0004073,0,NA,0,,,,,0,0,0,0,755371
80301SYNTX2075N,CORDEN PHARMA COLORADO INC,110000467281,CO,325411,325,1319218507034,METHANOL,67561,N,2019,"6,400",250,6650,6400,4700,1700,0,BOULDER CREEK,0,,,,,0,0,0,0,4283
80906LCTRN3025J,ELECTRONICS METAL FINISHING CORP,110000467682,CO,332813,332,1319218063814,NICKEL,7440020,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,149674
80120NCRCT8192S,UNICIRCUIT INC,110021355282,CO,334412,334,1319218143360,COPPER  and COPPER COMPOUNDS,N100,Y,2019,0,6387.15,6387.15,0,0,0,0,NA,0,,,,,0,0,0,0,649491
8010WGGRGT112TP,AGGREGATE INDUSTRIES WCR INC CASTLE ROCK READY MIX PLANT,110030748074,CO,327320,327,1319217805187,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,650002
80913FRTCRCOMMA,US ARMY FORT CARSON (CANTONMENT),110000495367,CO,928110,999,1319217789801,NITRATE COMPOUNDS,N511,N,2019,"306,748",0,306748,0,0,0,231339,CLOVER DITCH,231339,,,,,75409,0,0,0,649616
80216VNCBR38W62,VANCE BROTHERS INC,110043694785,CO,324121,324,1319217921182,BENZO(G H I)PERYLENE,191242,N,2019,0,12.5,12.5,0,0,0,0,NA,0,,,,,0,0,0,0,40576
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259570,MOLYBDENUM TRIOXIDE,1313275,N,2019,27,0,27,27,0,27,0,SAND CREEK,0,,,,,0,0,0,0,82800
80002NDLCH4711W,INDUSTRIAL CHEMICALS CORP,110000906495,CO,424690,4246,1319218207684,XYLENE (MIXED ISOMERS),1330207,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,84970
8100WVSTST1TWER,VESTAS TOWERS AMERICA,110039573896,CO,332312,332,1319218050553,ZINC (FUME OR DUST),7440666,N,2019,21,0,21.2,21.2,21.2,0,0,NA,0,,,,,0,0,0,0,150235
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259620,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,30,0,30.2,18.97,15.32,3.65,11.23,SAND CREEK,11.23,,,,,0,0,0,0,649749
8012WMRTNM9511T,MARTIN MARIETTA TITAN READY MIX,110060257902,CO,327320,327,1319218213561,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
8053WLDCST18214,OLDCASTLE INFRASTRUCTURE,110046332875,CO,327390,327,1319218059184,LEAD COMPOUNDS,N420,N,2019,0,0,0,0,0,0,0,UNNAMED WATER BODY,0,,,,,0,0,0,0,650002
8100WLTFLS1739E,ALTA FUELS LLC - PUEBLO PLANT,110058904958,CO,424710,4247,1319218457214,1 2 4-TRIMETHYLBENZENE,95636,N,2019,43,0,43,43,0,43,0,NA,0,,,,,0,0,0,0,16261
80525WDWRD1000E,WOODWARD INC,110000887933,CO,333618,333,1319218014328,NICKEL,7440020,N,2019,0,0.04,0.04,0,0,0,0,NA,0,,,,,0,0,0,0,149674
80549RWHDN2700E,RAWHIDE ENERGY STATION,110000607148,CO,221112,2211,1319217923921,ZINC COMPOUNDS,N982,N,2019,"12,910",0,12910.05,31.05,1.25,29.8,0,NA,0,,,,,12879,0,12879,0,649699
8022WRCKYM581PE,WELLS CONCRETE (STRUCTURAL PLANT),110001436928,CO,327390,327,1319218518102,NICKEL,7440020,N,2019,4,0,3.9,3.9,3.9,0,0,NA,0,,,,,0,0,0,0,149674
8100WLTFLS1739E,ALTA FUELS LLC - PUEBLO PLANT,110058904958,CO,424710,4247,1319218457277,XYLENE (MIXED ISOMERS),1330207,N,2019,114,0,114,114,0,114,0,NA,0,,,,,0,0,0,0,84970
81505CLTTT2306H,MINOVA USA INC,110000600298,CO,325991,325,1319218239414,BENZOYL PEROXIDE,94360,N,2019,0,1400,1400,0,0,0,0,NA,0,,,,,0,0,0,0,15420
80860CRPPL2755S,CRIPPLE CREEK & VICTOR GOLD MINING CO,110041971337,CO,212221,2122,1319218055731,CHROMIUM,7440473,N,2019,7,0,7,0,0,0,0,NA,0,,,,,7,0,7,0,150060
8130WNMSGL9755C,ANIMAS GLACIER GRAVEL,110064747001,CO,327320,327,1319218078107,MERCURY,7439976,N,2019,12,0,11.76035,0.00235,0.00235,0,0,NA,0,,,,,11.758,0,0,11.758,149633
80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,110000467469,CO,325199,325,1319217662218,ALLYL CHLORIDE,107051,N,2019,25,0,24.5,24.5,1.2,23.3,0,NA,0,,,,,0,0,0,0,24109
80112GGRGT8339C,AGGREGATE INDUSTRIES WCR INC CENTENNIAL READY MIX PLANT,110033132991,CO,327320,327,1319217805314,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80204NTDST320WE,US DEPARTMENT OF THE TREASURY US MINT DENVER,110000466816,CO,332119,332,1319218012882,COPPER,7440508,N,2019,0,564.73,564.73,0,0,0,0,NA,0,,,,,0,0,0,0,150086
80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,110000600190,CO,212299,2122,1319218102806,ARSENIC,7440382,N,2019,"15,000",0,15000,0,0,0,0,NA,0,,,,,15000,0,0,15000,149989
8052WNTNLN2EAST,NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY WWV/WWVB,110060259143,CO,515112,999,1319218199533,POLYCHLORINATED BIPHENYLS,1336363,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,85878
80127SSCRC10570,TTM TECHNOLOGIES,110041961801,CO,334412,334,1319218143410,NITRIC ACID,7697372,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,152686
80221RCKYM301WE,WELLS CONCRETE (ARCHITECTURAL PLANT),110002135779,CO,327390,327,1319218518126,NITRATE COMPOUNDS,N511,N,2019,0,27,27,0,0,0,0,NA,0,,,,,0,0,0,0,649616
8063WFCSTL31455,AFCO STEEL,110022515633,CO,332312,332,1319218481380,ZINC (FUME OR DUST),7440666,N,2019,638,0,638.22,638.22,638.22,0,0,NA,0,,,,,0,0,0,0,150235
80216WNSCR5201B,OWENS CORNING ROOFING & ASPHALT LLC,110011372184,CO,324121,324,1319218481137,BENZO(G H I)PERYLENE,191242,N,2019,0,0.6,0.6,0,0,0,0,SOUTH PLATTE RIVER,0,,,,,0,0,0,0,40576
80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,110000600190,CO,212299,2122,1319218102489,CHROMIUM,7440473,N,2019,"24,005",0,24005,5,5,0,0,NA,0,,,,,24000,0,0,24000,150060
80701DRYFR2301E,DAIRY FARMERS OF AMERICA INC,110015583028,CO,311514,311,1319218058422,NITRIC ACID,7697372,N,2019,0,0.02,0.02,0,0,0,0,NA,0,,,,,0,0,0,0,152686
80621GLDNL1405E,GOLDEN ALUMINUM,110000467539,CO,331315,331,1319218063360,LEAD  and LEAD COMPOUNDS,N420,Y,2019,21,3.03,24.03,21,1.05,19.95,0,NA,0,,,,,0,0,0,0,650002
81006PBLCS2005L,PUBLIC SERVICE CO OF COLORADO COMANCHE STATION,110000467851,CO,221112,2211,1319218084642,AMMONIA,7664417,N,2019,"15,228",0,15228,14460,14000,460,710,OUTFALL 001,710,,,,,58,0,0,0,152389
80125BRLBS8227B,BEST BLOCK DENB,110002004731,CO,327331,327,1319217921004,LEAD COMPOUNDS,N420,N,2019,0,0,0.0001,0.0001,0,0.0001,0,NA,0,,,,,0,0,0,0,650002
80002NDLCH4711W,INDUSTRIAL CHEMICALS CORP,110000906495,CO,424690,4246,1319218207708,ETHYLENE GLYCOL,107211,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,24257
8064WFRTRR945AL,FORTERRA PRECAST CONCEPTS INC,110070071330,CO,327390,327,1319218350534,MERCURY,7439976,N,2019,0,0,0.015162,0.015162,0.000827,0.014335,0,NA,0,,,,,0,0,0,0,149633
80112GGRGT8339C,AGGREGATE INDUSTRIES WCR INC CENTENNIAL READY MIX PLANT,110033132991,CO,327320,327,1319217805302,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.3,0.3,0.1,0.2,0,UNNAMED WATER BODY,0,,,,,0,0,0,0,650002
80524RNCHW416LI,RANCH-WAY FEED MILLS,110000467423,CO,311119,311,1319217749643,ZINC COMPOUNDS,N982,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649699
80634LVLND14520,LOVELAND PRODUCTS,,CO,325320,325,1319218068031,N-BUTYL ALCOHOL,71363,N,2019,3,0,2.6,2.6,2.6,0,0,NA,0,,,,,0,0,0,0,4739
81052CFMRC500EC,CF MAIER COMPOSITES INC,110000467879,CO,326199,326,1319217893015,STYRENE,100425,N,2019,"24,170",0,24170,24170,24170,0,0,NA,0,,,,,0,0,0,0,19414
8090WRCKYMHWY85,MARTIN MARIETTA - HWY 85 FACILITY,110038628027,CO,327320,327,1319218213484,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.3371,0.3371,0,0.3371,0,NA,0,,,,,0,0,0,0,650002
80401VLLYM17755,ROCKY MOUNTAIN METAL CONTAINER,110033145745,CO,332431,332,1319218430130,CERTAIN GLYCOL ETHERS,N230,N,2019,"46,300",0,46300,46300,9400,36900,0,CLEAR CREEK,0,,,,,0,0,0,0,649541
8050WGLNTP751EA,AGILENT APOTHECARY,,CO,325412,325,1319218144552,PYRIDINE,110861,N,2019,12,0,12,12,8.8,3.2,0,NA,0,,,,,0,0,0,0,27037
80701XCLCR1505E,CARGILL MEAT SOLUTIONS CORP,110000467637,CO,311611,311,1319217965324,NITRATE COMPOUNDS,N511,N,2019,"361,354",7,361361,0,0,0,361354,UNNAMED WATER BODY,361354,,,,,0,0,0,0,649616
81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,110000467833,CO,331110,331,1319217824402,MERCURY COMPOUNDS,N458,N,2019,199,0.1,199.1,199,18.4,180.6,0,ARKANSAS RIVER,0,,,,,0,0,0,0,650028
8001WMRTNM241PI,MARTIN MARIETTA - PICADILLY READY MIX,110038615406,CO,327320,327,1319218213559,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.1324,0.1324,0,0.1324,0,NA,0,,,,,0,0,0,0,650002
8012WBSTWY9681T,BESTWAY CONCRETE CO TITAN,110060261032,CO,327320,327,1319218561025,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80216RLSTN4555Y,NESTLE PURINA PETCARE CO,110000467003,CO,311111,311,1319218075481,MANGANESE  and MANGANESE COMPOUNDS,N450,Y,2019,0,4,4,0,0,0,0,NA,0,,,,,0,0,0,0,650010
80550MTLCN12011,METAL CONTAINER CORPORTION - WINDSOR CAN PLANT,110000467487,CO,332431,332,1319218309134,CERTAIN GLYCOL ETHERS,N230,N,2019,"190,000",0,190000,190000,0,190000,0,NA,0,,,,,0,0,0,0,649541
8052WWDWRD141WD,WOODWARD INC,110067209498,CO,333618,333,1319217967544,NICKEL,7440020,N,2019,0,0.27,0.27,0,0,0,0,NA,0,,,,,0,0,0,0,149674
81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,110000467833,CO,331110,331,1319217824376,MANGANESE COMPOUNDS,N450,N,2019,"8,581",80899,89480,3577,1300,2277,5004,ARKANSAS RIVER,5004,,,,,0,0,0,0,650010
8063WFLRDC139N1,FCT COS INC,110023151088,CO,325998,325,1319218177780,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,650002
80521WSTRN100MA,WESTERN FOUNDRIES INC,110000467405,CO,331511,331,1319218362364,NICKEL,7440020,N,2019,1,2.4,3.46,1.06,0.8,0.26,0,NA,0,,,,,0,0,0,0,149674
80916NCRMD1635A,DPIX LLC,110000467780,CO,334413,334,1319217742129,N-METHYL-2-PYRROLIDONE,872504,N,2019,"3,100",0,3100,3100,2100,1000,0,NA,0,,,,,0,0,0,0,72744
8049WPKSLV28755,PEAK SILVERTHORNE BATCH PLANT,110070247455,CO,327320,327,1319218512818,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649749
81001SMMTP13THE,SUMMIT PRESSED BRICK & TILE CO,110010291692,CO,327120,327,1319218017768,CHROMIUM,7440473,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,150060
8091WBSLTC3255D,BASALITE CONCRETE PRODUCTS LLC,110070244786,CO,327331,327,1319217960552,MERCURY,7439976,N,2019,0,0,0,0,0,0,0,FOUNTAIN CREEK,0,,,,,0,0,0,0,149633
80817RYNXN14020,COLORADO SPRINGS UTILITIES RAY NIXON POWER PLANT,110000467646,CO,221112,2211,1319218420406,AMMONIA,7664417,N,2019,"6,218",0,6218,154,154,0,0,NA,0,,,,,6064,0,0,5040,152389
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972090,BARIUM,7440393,N,2019,"240,053",0,240053.07,14.07,13.58,0.49,0,FIRST CREEK,0,,,,,240039,240039,0,0,149997
8002WPRNML6151B,PURINA ANIMAL NUTRITION LLC - COMMERCE CITY,110060260355,CO,311119,311,1319217625161,ZINC COMPOUNDS,N982,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649699
8053WLVLND644NC,LOVELAND READY MIX,110060258411,CO,327320,327,1319218506006,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,110000600234,CO,221112,2211,1319218084388,HYDROGEN FLUORIDE,7664393,N,2019,"2,800",0,2800,2800,0,2800,0,NA,0,,,,,0,0,0,0,152371
80504PRCSN74WEL,ARC COLORADO INC,110009564998,CO,332117,332,1319218289092,1-BROMOPROPANE,106945,N,2019,"4,940",378,5318,4940,1734,3206,0,NA,0,,,,,0,0,0,0,23994
80127SSCRC10570,TTM TECHNOLOGIES,110041961801,CO,334412,334,1319218143408,LEAD COMPOUNDS,N420,N,2019,0,0.55,0.55,0,0,0,0,NA,0,,,,,0,0,0,0,650002
80403CFMRC16351,CF MAIER COMPOSITES INC,110022524142,CO,326199,326,1319217798305,METHYL METHACRYLATE,80626,N,2019,632,0,632,632,632,0,0,NA,0,,,,,0,0,0,0,8458
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319218532467,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,Y,2019,"80,117",0,80117,0,0,0,0,FIRST CREEK,0,,,,,80117,80117,0,0,649475
80521WSTRN100MA,WESTERN FOUNDRIES INC,110000467405,CO,331511,331,1319218362349,CHROMIUM,7440473,N,2019,6,8.66,14.99,6.33,5.37,0.96,0,NA,0,,,,,0,0,0,0,150060
81004CFSTL225CA,EVRAZ ROCKY MOUNTAIN STEEL,110000467833,CO,331110,331,1319217824453,ZINC COMPOUNDS,N982,N,2019,"14,778",5616,20394,13723,3927,9796,1055,ARKANSAS RIVER,1055,,,,,0,0,0,0,649699
80911SCHLG3899H,SCHLAGE LOCK CO LLC,110000467753,CO,332813,332,1319217838248,LEAD  and LEAD COMPOUNDS,N420,Y,2019,1,0.061,0.722,0.561,0.001,0.56,0.1,SEGMENT IN CANAL COARFO04 OF THE ARKANSAS RIVER BASIN,0.1,,,,,0,0,0,0,650002
80549RWHDN2700E,RAWHIDE ENERGY STATION,110000607148,CO,221112,2211,1319217923857,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",7647010,N,2019,498,0,498,498,0,498,0,NA,0,,,,,0,0,0,0,152231
8023WKRGRM1241E,KROGER MOUNTAIN VIEW FOODS,110056394272,CO,311511,311,1319218506549,NITRIC ACID,7697372,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,152686
8022WRCKYM581PE,WELLS CONCRETE (STRUCTURAL PLANT),110001436928,CO,327390,327,1319218518114,CHROMIUM,7440473,N,2019,7,0,6.7,6.7,6.7,0,0,NA,0,,,,,0,0,0,0,150060
81007NTRST646NS,INTERSTATE CHEMICAL CO INC,110038278226,CO,424690,4246,1319217895061,AMMONIA,7664417,N,2019,28,0,27.5,27.5,9,18.5,0,NA,0,,,,,0,0,0,0,152389
8110WTLFLS615ST,ALTA FUELS INC,110069310463,CO,424710,4247,1319218459562,1 2 4-TRIMETHYLBENZENE,95636,N,2019,13,0,13,13,0,13,0,NA,0,,,,,0,0,0,0,16261
80501LFRGW272ST,MARTIN MARIETTA - DEL CAMINO READY MIX,110022411004,CO,327320,327,1319218213294,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.0301,0.0301,0,0.0301,0,NA,0,,,,,0,0,0,0,650002
80537LLWTH715DE,ALLWEATER WOOD LLC,110002135939,CO,321114,321,1319217793443,COPPER COMPOUNDS,N100,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,649491
80026DHRMC265CR,DHARMACON INC,110022524133,CO,325199,325,1319217786514,ACETONITRILE,75058,N,2019,290,0,290,290,145,145,0,NA,0,,,,,0,0,0,0,5272
8053WRCKRLSUTHH,ROCK & RAIL - HIGHWAY 34 FACILITY,,CO,327320,327,1319218213395,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.0745,0.0745,0,0.0745,0,NA,0,,,,,0,0,0,0,650002
8040WBSTWY1888H,BESTWAY CONCRETE CO -JEFFCO,110060260569,CO,327320,327,1319217696881,NITRATE COMPOUNDS,N511,N,2019,0,0,0,0,0,0,0,NA,0,,,,,0,0,0,0,649616
80011SRFRC18401,U.S. DOD USAF BUCKLEY AFB CO,110022521582,CO,928110,999,1319218244768,ETHYLBENZENE,100414,N,2019,7,207,214,7,0,7,0,NA,0,,,,,0,0,0,0,19406
80468CLMXM19302,CLIMAX MOLYBDENUM CO HENDERSON MILL,110000600190,CO,212299,2122,1319218102503,LEAD  and LEAD COMPOUNDS,N420,Y,2019,"1,060,068",0,1060067.7,67.7,66.5,1.2,0,NA,0,,,,,1060000,0,0,1060000,650002
8011WLYNNL7915C,GRANITE INLINER LLC,110056511467,CO,325991,325,1319218107910,STYRENE,100425,N,2019,"1,600",0,1600,1600,1600,0,0,NA,0,,,,,0,0,0,0,19414
80401VLLYM17755,ROCKY MOUNTAIN METAL CONTAINER,110033145745,CO,332431,332,1319218430181,FORMALDEHYDE,50000,N,2019,"1,705",0,1705,1705,5,1700,0,NA,0,,,,,0,0,0,0,1008
80817RYNXN14020,COLORADO SPRINGS UTILITIES RAY NIXON POWER PLANT,110000467646,CO,221112,2211,1319218420469,LEAD  and LEAD COMPOUNDS,N420,Y,2019,"3,888",0,3887.6,6.9,0.2,6.7,0,NA,0,,,,,3880.7,0,3644,1.7,650002
8052WWDWRD141WD,WOODWARD INC,110067209498,CO,333618,333,1319217967532,COPPER,7440508,N,2019,0,0.28,0.28,0,0,0,0,NA,0,,,,,0,0,0,0,150086
80301HSRCH5555A,AGILENT TECHNOLOGIES BOULDER CO,110014375853,CO,325412,325,1319218144499,PYRIDINE,110861,N,2019,8,0,8.1,8.1,6.3,1.8,0,NA,0,,,,,0,0,0,0,27037
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972126,COPPER  and COPPER COMPOUNDS,N100,Y,2019,"15,574",0,15573.91,0.91,0.88,0.03,0,FIRST CREEK,0,,,,,15573,15573,0,0,649491
80817RYNXN14020,COLORADO SPRINGS UTILITIES RAY NIXON POWER PLANT,110000467646,CO,221112,2211,1319218420444,HYDROGEN FLUORIDE,7664393,N,2019,"3,639",0,3639,3639,0,3639,0,NA,0,,,,,0,0,0,0,152371
81004GCCRG3372L,GCC RIO GRANDE INC,110037262636,CO,327310,327,1319218370599,NICKEL COMPOUNDS,N495,N,2019,7,0,7.36,7.36,0.13,7.23,0,NA,0,,,,,0,0,0,0,650036
80542BLDRS5983R,BOULDER SCIENTIFIC CO LLC - MEAD FACILITY,110000467469,CO,325199,325,1319217662271,PYRIDINE,110861,N,2019,41,0,41.2,41.2,1.9,39.3,0,NA,0,,,,,0,0,0,0,27037
80216KPPRS5601F,KOPPERS INC (DENVER CO),110013817325,CO,321114,321,1319217838440,POLYCYCLIC AROMATIC COMPOUNDS,N590,N,2019,5,0,5.4,5.4,3,2.4,0,OPEN DITCH TRIBUTARY TO PLATTE RIVER,0,,,,,0,0,0,0,649749
80537MTLCS5118T,METAL CASTINGS OF COLORADO INC,110000749398,CO,331529,331,1319217656964,COPPER,7440508,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,150086
81001TRNCX101WI,TRANE CO,110000467815,CO,333415,333,1319218360624,COPPER,7440508,N,2019,30,22.34,52.11,29.77,29.77,0,0,NA,0,,,,,0,0,0,0,150086
81625TRPPR65MIL,TRAPPER MINING INC,110008302522,CO,212111,2121,1319218207835,VANADIUM COMPOUNDS,N770,N,2019,"37,085",0,37084.96,14,14,0,0.96,JOHNSON GULCH,0.07,NO-NAME GULCH,0.23,EAST PYEATT GULCH,0.18,37070,0,37000,70,755389
81003BRLBS27NFW,BEST BLOCK PUBB,110001436642,CO,327331,327,1319217921562,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.0002,0.0002,0,0.0002,0,NA,0,,,,,0,0,0,0,650002
81226HLNMN3500S,HOLCIM (US) INC PORTLAND PLANT,110000600289,CO,327310,327,1319217825569,FORMALDEHYDE,50000,N,2019,"27,354",0,27353.74,27353.74,0,27353.74,0,NA,0,,,,,0,0,0,0,1008
80105SFTYK10855,CLEAN HARBORS DEER TRAIL LLC,110060947329,CO,562211,562,1319217972140,LEAD  and LEAD COMPOUNDS,N420,Y,2019,"385,045",0,385044.57,12.57,11.78,0.79,0,FIRST CREEK,0,,,,,385032,385032,0,0,650002
80640DLTRC9155B,CRYSTAL PACKAGING INC,110000467575,CO,325998,325,1319218184873,ETHYLENE GLYCOL,107211,N,2019,500,0,500,500,250,250,0,NA,0,,,,,0,0,0,0,24257
80723PBLCS14940,PUBLIC SERVICE CO OF COLORADO PAWNEE STATION,110000600234,CO,221112,2211,1319218084489,MANGANESE COMPOUNDS,N450,N,2019,"62,054",0,62054.1,54.1,1.1,53,0,NA,0,,,,,62000,0,62000,0,650010
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259556,LEAD COMPOUNDS,N420,N,2019,83,206.674,289.184,80.31,1.38,78.93,2.2,SAND CREEK,2.2,,,,,0,0,0,0,650002
80903MRTND700SC,COLORADO SPRINGS UTILITIES MARTIN DRAKE POWER PLANT,110009559637,CO,221112,2211,1319218372807,HYDROGEN FLUORIDE,7664393,N,2019,730,0,730,730,0,730,0,NA,0,,,,,0,0,0,0,152371
80403BLLPC4525I,BALL METAL BEVERAGE CONTAINER CORP,110000495330,CO,332431,332,1319217767336,FORMALDEHYDE,50000,N,2019,840,0,840,840,0,840,0,NA,0,,,,,0,0,0,0,1008
80759YMTHN3848C,YUMA ETHANOL LLC,110031262498,CO,325193,325,1319217941208,AMMONIA,7664417,N,2019,0,0,0,0,0,0,0,,,,,,,0,0,0,0,152389
80216DNVRM3100E,DENVER METAL FINISHING,110000466950,CO,332813,332,1319217824592,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,43.9,43.9,0,0,0,0,NA,0,,,,,0,0,0,0,650002
80911SCHLG3899H,SCHLAGE LOCK CO LLC,110000467753,CO,332813,332,1319217838224,CHROMIUM,7440473,N,2019,15,5,20,10,5,5,5,SEGMENT IN CANAL COARFO04 OF THE ARKANSAS RIVER BASIN,5,,,,,0,0,0,0,150060
80014LFRGW2650C,MARTIN MARIETTA CHAMBERS READY MIX,110012703075,CO,327320,327,1319218213458,LEAD  and LEAD COMPOUNDS,N420,Y,2019,0,0,0.2597,0.2597,0,0.2597,0,NA,0,,,,,0,0,0,0,650002
8110WTLFLS615ST,ALTA FUELS INC,110069310463,CO,424710,4247,1319218459612,BENZENE,71432,N,2019,60,0,60,60,0,60,0,NA,0,,,,,0,0,0,0,4754
81625TRPPR65MIL,TRAPPER MINING INC,110008302522,CO,212111,2121,1319218207797,LEAD COMPOUNDS,N420,N,2019,"14,732",0,14732.26,2,2,0,19.26,JOHNSON GULCH,0,NO-NAME GULCH,0,EAST PYEATT GULCH,0,14711,0,14700,11,650002
80216VNWTR4300H,UNIVAR USA INC DENVER,110000467067,CO,424690,4246,1319218474827,METHANOL,67561,N,2019,"1,630",0,1630,1630,5,1625,0,NA,0,,,,,0,0,0,0,4283
81625TRPPR65MIL,TRAPPER MINING INC,110008302522,CO,212111,2121,1319218207759,BARIUM COMPOUNDS,N040,N,2019,"860,538",0,860538.3,75,75,0,142.3,JOHNSON GULCH,2.96,NO-NAME GULCH,14.06,EAST PYEATT GULCH,10.7,860321,0,860000,321,649426
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259467,CUMENE,98828,N,2019,201,0,201,201,178,23,0,SAND CREEK,0,,,,,0,0,0,0,18309
80022CNCDN5801B,SUNCOR ENERGY COMMERCE CITY REFINERY,110032913024,CO,324110,324,1319218259671,XYLENE (MIXED ISOMERS),1330207,N,2019,"9,383",849,10232,9382,7771,1611,1,SAND CREEK,1,,,,,0,0,0,0,84970
