,REPORTING_YEAR,STATE_ABBR,TOTAL_ON_SITE_RELEASE,TOTAL_OFF_SITE_RELEASE,TOTAL_ON_OFF_SITE_RELEASE,AIR_TOTAL_RELEASE,WATER_TOTAL_RELEASE,LAND_TOTAL_RELEASE,OTH_LANDF_TOT_REL,SURF_IMP_TOT_REL,OTH_DISP_TOT_REL,OTHER_LAND_RELEASE,TOT_ALL_OTH_CATEGS,State,State_Abbr,Latitude,Longitude
365,1995,IL,103703065.0,18868578.0,122571643.0,73663524.0,6335462.0,23704079.0,0.0,855732.0,42781.0,22350770.0,34899662.0,Illinois,IL,40.349457,-88.986137
366,1996,IL,98868636.0,18766871.0,117635507.0,69686291.0,5412707.0,23769638.0,10791002.0,1148602.0,28806.0,28806.0,32310422.0,Illinois,IL,40.349457,-88.986137
367,1997,IL,95633120.0,32454192.0,128087312.0,66857819.0,5094831.0,23680470.0,12030689.0,793240.0,357562.0,357562.0,44326871.0,Illinois,IL,40.349457,-88.986137
368,1998,IL,148682595.0,36929107.392,185611702.392,91802061.0,7160602.0,49719932.0,11994776.0,6072055.0,635309.0,635309.0,48905185.392,Illinois,IL,40.349457,-88.986137
369,1999,IL,141974916.79999998,39594942.392000005,181569859.192,88793202.80000001,6719593.0,46462121.0,12372963.0,7008295.0,551040.0,551040.0,51989068.392000005,Illinois,IL,40.349457,-88.986137
370,2000,IL,122250201.90350007,42894808.8545723,165145010.75807235,71369366.99253401,6859938.6700662,44020896.24089999,10418377.4,8930537.37,1452709.7,1452709.7,53864224.3854723,Illinois,IL,40.349457,-88.986137
371,2001,IL,109308569.59179592,35713219.052519,145021788.64431497,61387406.58204832,8090566.968278199,39830596.041469395,7130161.201069401,9212798.466200002,732693.77,732693.77,45657170.91191901,Illinois,IL,40.349457,-88.986137
372,2002,IL,104538971.51445088,38104527.63164221,142643499.146093,57769487.822660804,7423180.490472298,39346303.201317705,5434295.5114177,11956560.3899,872269.3,872269.3,44737260.8987122,Illinois,IL,40.349457,-88.986137
373,2003,IL,101292467.56729642,41363225.65958647,142655693.22688296,56347580.606989995,7221414.990796494,37723471.96951,4467506.195400001,9016768.574109998,534110.46,534110.46,48705109.850526474,Illinois,IL,40.349457,-88.986137
374,2004,IL,101877154.04901348,43445881.782296106,145323035.8313096,52497876.56852525,7797700.3612881955,41581577.1192,6965269.869999999,10096194.1492,572532.11,572532.11,50967197.110901006,Illinois,IL,40.349457,-88.986137
375,2005,IL,100588546.14848366,33954950.8816538,134543497.03013754,51488057.464494474,8600457.691389097,40500030.992599994,6885034.370000001,10592269.242600003,466909.98000000004,466909.98000000004,41954333.076083414,Illinois,IL,40.349457,-88.986137
376,2006,IL,88182557.62282816,37927689.823201306,126110247.44602937,40845295.42251903,8827570.363209095,38509691.83710003,6855374.22,8188234.6871,2366279.5800000005,2366279.5800000005,45992869.94604622,Illinois,IL,40.349457,-88.986137
377,2007,IL,94318756.85031834,37707894.522838496,132026651.37315677,40865665.09464922,8773069.385439092,44680022.37023,6880901.22,9520270.3924,3027547.62,3027547.62,45162166.75987429,Illinois,IL,40.349457,-88.986137
378,2008,IL,81306720.23191437,38740551.60162209,120047271.83353637,36631899.84123993,12493972.223129299,32180848.167545,6650227.177999999,7786698.653299999,2174978.61,2174978.61,45599908.970222086,Illinois,IL,40.349457,-88.986137
379,2009,IL,53015165.68545931,40904891.0878113,93920056.77327071,29369602.916122988,10260817.400202097,13384745.369134199,4066095.4399999995,8388238.562100001,741019.7843,741019.7843,45929348.28333129,Illinois,IL,40.349457,-88.986137
380,2010,IL,59435600.403515495,44707768.81622081,104143369.21973616,29820242.47356112,8840052.7459034,20775305.184050903,8320814.782000001,11247038.285,552293.5765,552293.5765,50436057.0855408,Illinois,IL,40.349457,-88.986137
381,2011,IL,57083256.117358215,49477948.6945337,106561204.81189182,28760397.747971125,7192761.373487101,21130096.995900005,8985846.257000003,10202917.974400003,1605947.1044999997,1605947.1044999997,54957037.98324372,Illinois,IL,40.349457,-88.986137
382,2012,IL,69491841.33440869,47478205.20638329,116970046.54079191,29788287.3802533,6130662.657662,33572891.29649351,22271745.279999997,10345743.5364935,379075.99,379075.99,54277684.44369331,Illinois,IL,40.349457,-88.986137
383,2013,IL,78400291.2750606,46850053.31836275,125250344.5934234,29044709.418130115,7086704.601330502,42268877.255600005,33913078.72500001,7404004.275599999,464796.505,464796.505,49415730.2642227,Illinois,IL,40.349457,-88.986137
384,2014,IL,74931078.85855624,47840500.70329908,122771579.5618552,27847294.44819262,5462414.106563598,41621370.3038,32150005.36,8917315.1638,342571.54000000004,342571.54000000004,48055359.69922611,Illinois,IL,40.349457,-88.986137
385,2015,IL,75311186.16735254,42839508.61645648,118150694.78380887,25894258.450942405,5556676.147833602,43860251.568576686,37695722.46399998,5841508.214576699,34351.119999999995,34351.119999999995,45392457.24813649,Illinois,IL,40.349457,-88.986137
386,2016,IL,65411959.48332518,46866390.13395383,112278349.61727881,23758672.76748922,6804080.826552898,34849205.889283,30153686.5909,4389979.164383,130157.79400000002,130157.79400000002,51214112.51521715,Illinois,IL,40.349457,-88.986137
387,2017,IL,64809017.548334755,47084977.93633611,111893995.48467065,25359039.155612387,7308771.490814701,32141206.901907597,29425982.031,2350113.986607601,36424.154,36424.154,51222592.937585555,Illinois,IL,40.349457,-88.986137
388,2018,IL,70071692.63842764,54247808.85333194,124319501.49175991,23886279.446710967,7918861.127916699,38266552.06379999,33846826.97,3599107.9772,41447.6531,41447.6531,56567809.59483376,Illinois,IL,40.349457,-88.986137
389,2019,IL,54093621.75095938,45624607.76452392,99718229.51548332,21856860.86362602,6789173.493633398,25447587.3937,21938266.897,2637157.0997,68228.69700000001,68228.69700000001,48200927.759026155,Illinois,IL,40.349457,-88.986137
390,1994,IN,81822092.0,22326068.0,104148160.0,74390212.0,579359.0,6852521.0,0.0,74800.0,140456.0,2167503.0,30220628.0,Indiana,IN,39.849426,-86.258278
391,1995,IN,86758581.0,29904567.0,116663148.0,74009029.0,4861617.0,7887935.0,0.0,70000.0,134461.0,6863771.0,35366454.0,Indiana,IN,39.849426,-86.258278
392,1996,IN,85103449.0,36848178.0,121951627.0,65843148.0,3351069.0,15909232.0,8208097.0,195700.0,113079.0,113079.0,44588609.0,Indiana,IN,39.849426,-86.258278
393,1997,IN,87495349.0,44373943.0,131869292.0,58543010.0,3303704.0,25648635.0,23614172.0,29900.0,146615.0,146615.0,51738641.0,Indiana,IN,39.849426,-86.258278
394,1998,IN,134816772.0,56296015.0,191112787.0,96550030.0,3233616.0,35033126.0,22680254.0,7835582.0,107651.0,107651.0,66640404.0,Indiana,IN,39.849426,-86.258278
395,1999,IN,137141326.02220502,67215072.0,204356398.022205,96843221.02220501,7238232.0,33059873.0,20780033.0,7781300.0,209269.0,209269.0,79839245.0,Indiana,IN,39.849426,-86.258278
396,2000,IN,140838008.77954054,67564024.15977171,208402032.93931234,89926507.49626444,18182874.210058,32728627.073218193,17531762.3429975,9817289.43,544482.0002057,544482.0002057,78003861.7103843,Indiana,IN,39.849426,-86.258278
397,2001,IN,129880832.40773658,81890974.31965142,211771806.727388,78163469.57351306,20136177.000136502,31581185.834087096,17318586.5301125,9519358.0,570260.5009746001,570260.5009746001,93207030.37552741,Indiana,IN,39.849426,-86.258278
398,2002,IN,134015174.89389867,89692053.969155,223707228.86305347,76245826.09972222,27886762.486792512,29882586.307383902,16043506.302205,8590865.4906042,658255.622,658255.622,103886472.92565498,Indiana,IN,39.849426,-86.258278
399,2003,IN,134238735.5686865,102227556.03661609,236466291.60530272,73566921.39798395,23296454.53493621,37375359.635766305,17521293.027322996,8573427.827293301,777844.45,777844.45,110853460.05181606,Indiana,IN,39.849426,-86.258278
400,2004,IN,128913898.65235376,115150605.92643443,244064504.57878876,71654713.32721825,24682973.35364659,32576211.971489,19260315.041323,7917836.950165999,2481730.3200000003,2481730.3200000003,123120288.94943444,Indiana,IN,39.849426,-86.258278
401,2005,IN,134985230.85156053,133611625.41248594,268596856.2640466,73606174.38832858,27554396.42189409,33824660.0413378,19997637.601322997,8299990.1000000015,2141543.7800147994,2141543.7800147994,142715302.08568606,Indiana,IN,39.849426,-86.258278
402,2006,IN,137154362.8683312,129734381.08189173,266888743.95022282,73311238.26734674,30055151.721167706,33787972.8798168,20371604.312022995,9944777.389999999,930291.9259999999,930291.9259999999,137796831.26968554,Indiana,IN,39.849426,-86.258278
403,2007,IN,126531174.22069749,137531638.6382703,264062812.85896754,64262227.63498822,27283998.297985796,34984948.2877236,17163300.0664166,11136346.65,2651026.0011747004,2651026.0011747004,145941526.51051036,Indiana,IN,39.849426,-86.258278
404,2008,IN,112312517.21652535,118326064.67705733,230638581.89358267,55225088.53675671,20626082.642158102,36461346.0376107,21181748.244610697,6655038.928000001,4290488.435999999,4290488.435999999,126513721.08006832,Indiana,IN,39.849426,-86.258278
405,2009,IN,91812976.76946981,47418037.1727055,139231013.94217524,45586115.78191421,14990382.275974998,31236478.71158059,19298593.6345806,8427901.77,2307428.277,2307428.277,52306095.178865485,Indiana,IN,39.849426,-86.258278
406,2010,IN,115358826.78124784,48572895.15626452,163931721.93751234,47438251.75446294,34501040.038935,33419534.987849902,21087652.3798499,7428575.252999999,2960125.3749999995,2960125.3749999995,54103133.56332449,Indiana,IN,39.849426,-86.258278
407,2011,IN,103794652.22161697,52403005.615276955,156197657.83689356,44148084.14815801,28357666.96784942,31288901.105609708,21726642.867521998,5903315.2952,2186369.612,2186369.612,58742751.51660601,Indiana,IN,39.849426,-86.258278
408,2012,IN,95346100.33146954,53109307.25150806,148455407.58297753,38798665.29354193,25193698.009699993,31353737.0282277,22905031.541227702,4762964.0660000015,1798210.601,1798210.601,57841803.89652386,Indiana,IN,39.849426,-86.258278
409,2013,IN,103376159.2331216,51817337.55698364,155193496.79010522,44656316.256835215,21913800.881320003,36806042.094966404,26153692.193785504,4163574.259,5448476.832180899,5448476.832180899,57232942.92273325,Indiana,IN,39.849426,-86.258278
410,2014,IN,105903732.5879295,54366093.15608906,160269825.74401852,44150717.248585254,22453558.103120003,39299457.23622429,29183315.747191798,3868349.3522,5534435.116832499,5534435.116832499,57144787.00622378,Indiana,IN,39.849426,-86.258278
411,2015,IN,87842905.98987268,51251964.59243792,139094870.5823107,35316786.3717999,17384918.836499996,35141200.781573005,26766849.215368498,2416612.6533,5218616.6319045,5218616.6319045,54086693.02921796,Indiana,IN,39.849426,-86.258278
412,2016,IN,84243599.37235028,47334369.12726479,131577968.49961507,26976269.546703525,18552673.96997,38714655.85567668,30288460.333676703,1785514.06,5989016.291,5989016.291,52259930.47434478,Indiana,IN,39.849426,-86.258278
413,2017,IN,79082387.88077192,50287841.951740816,129370229.83251266,25566337.215528995,14130411.827629998,39385638.8376129,31520062.9386129,899612.39,6300496.098999999,6300496.098999999,53264408.67390091,Indiana,IN,39.849426,-86.258278
414,2018,IN,88201073.85968474,42066978.91151832,130268052.77120307,27642276.03461938,15242672.825943002,45316124.9991225,35917623.1381225,1147218.6999999997,7506675.121,7506675.121,46513107.0213182,Indiana,IN,39.849426,-86.258278
415,2019,IN,84133091.99906184,40721651.2140131,124854743.21307503,26317088.73439518,19791599.101000026,38024404.163666606,29469356.493376605,833081.4000000001,7056135.880290002,7056135.880290002,45789752.90981911,Indiana,IN,39.849426,-86.258278
416,1994,KS,26296378.0,6137225.0,32433603.0,20891175.0,382843.0,5022360.0,0.0,28827.0,98313.0,347039.0,12930470.0,Kansas,KS,38.5266,-96.726486
417,1995,KS,23503921.0,6122223.0,29626144.0,19608517.0,598676.0,3296728.0,0.0,4400.0,118476.0,894493.0,9355541.0,Kansas,KS,38.5266,-96.726486
418,1996,KS,23072224.0,3916453.0,26988677.0,20431416.0,594378.0,2046430.0,736752.0,500.0,12765.0,12765.0,7255607.0,Kansas,KS,38.5266,-96.726486
419,1997,KS,23024343.0,7200437.0,30224780.0,20174226.0,758649.0,2091468.0,851772.0,2200.0,28729.0,28729.0,10527117.0,Kansas,KS,38.5266,-96.726486
420,1998,KS,35228956.0,12862896.0,48091852.0,24853183.0,848375.0,9527398.0,4181827.0,3270806.0,22304.0,22304.0,16154239.0,Kansas,KS,38.5266,-96.726486
421,1999,KS,29879687.0,16885622.0,46765309.0,18694341.0,1208170.0,9977176.0,3466910.0,4359073.0,6394.0,6394.0,20494913.0,Kansas,KS,38.5266,-96.726486
422,2000,KS,27754710.186958507,13430257.0140993,41184967.20105781,17439334.6811615,1248495.9216141,9066879.5841828,3670107.9584325003,4014043.0,6849.0,6849.0,16938554.1051808,Kansas,KS,38.5266,-96.726486
423,2001,KS,24906273.5353548,7628452.759299999,32534726.294654794,14936477.231122198,1150046.3599999999,8819749.944232699,4180135.6033957,3199279.200266,145091.0,145091.0,51390728.5487207,Kansas,KS,38.5266,-96.726486
424,2002,KS,24288045.88316751,3573406.618,27861452.501167502,14061652.372532403,721675.7699999999,9504717.740635103,4417809.3535721,3888949.4009060003,141284.8,141284.8,8521576.182156397,Kansas,KS,38.5266,-96.726486
425,2003,KS,22346717.804037098,4803885.474200001,27150603.278237097,13436567.896944202,521431.68100000004,8388718.226092897,3576587.0037484993,3795285.756235,92755.32,92755.32,8892662.120066097,Kansas,KS,38.5266,-96.726486
426,2004,KS,22457414.929856412,3754554.0666000005,26211968.99645641,12496017.166468894,1362265.4106599998,8599132.3527275,4567055.721984501,2549714.4534870004,44362.2,44362.2,7558280.1938114995,Kansas,KS,38.5266,-96.726486
427,2005,KS,24111647.23294919,5430115.055203101,29541762.288152292,12507851.5957263,569553.14,11034242.4972229,6144657.4459718,2001596.9616009998,92586.23999999999,92586.23999999999,9860341.898586396,Kansas,KS,38.5266,-96.726486
428,2006,KS,23865856.256889895,3954933.1166665996,27820789.373556495,12331412.939665297,1403071.0,10131372.3172247,5132728.505130401,2531060.267862,972393.5,972393.5,6500395.038851599,Kansas,KS,38.5266,-96.726486
429,2007,KS,20417650.3936875,5988909.93791,26406560.331597503,11693599.300331399,587877.9205669999,8136173.172788999,4951796.783808,1612662.886897,284012.402084,284012.402084,8298028.70991,Kansas,KS,38.5266,-96.726486
430,2008,KS,20591055.143707704,4358155.3942,24949210.537907697,10124067.36929459,964271.892,9502715.8824131,7387289.274235101,412991.63157800003,410377.2766,410377.2766,6394025.734200003,Kansas,KS,38.5266,-96.726486
431,2009,KS,18306270.975669783,3072908.56197,21379179.53763979,8102801.056177799,620683.0759999999,9582786.843491996,8052317.800000002,334463.920112,126499.04638000004,126499.04638000004,4845742.848970002,Kansas,KS,38.5266,-96.726486
432,2010,KS,20583892.339261606,3133208.0808000006,23717100.420061592,9528458.584210593,1370214.7534,9685219.001651002,8130753.87,169877.244651,71118.887,71118.887,5487679.5228,Kansas,KS,38.5266,-96.726486
433,2011,KS,21880757.83223071,2716857.17425,24597615.006480705,10064653.348253794,1211461.4927000003,10604642.991276897,8327334.3052869,409647.28585799993,21290.400132000002,21290.400132000002,7358500.574249999,Kansas,KS,38.5266,-96.726486
434,2012,KS,19199745.2748989,2489648.9574089,21689394.2323078,11239444.901541896,1354465.1391,6605835.234257002,5369366.49,58983.414107000004,44565.33015,44565.33015,6532317.2874089,Kansas,KS,38.5266,-96.726486
435,2013,KS,19831292.44296609,3015565.5701659997,22846858.013132088,10996288.776347104,1032854.3399999999,7802149.326618997,6479361.609999999,221857.50661900002,91198.31000000001,91198.31000000001,6476315.341166,Kansas,KS,38.5266,-96.726486
436,2014,KS,19274823.305027984,3083629.5324947992,22358452.837522797,11012931.589353003,1254079.5270000005,7007812.188675001,5695776.720000001,123787.548675,56160.92,56160.92,6256995.706494798,Kansas,KS,38.5266,-96.726486
437,2015,KS,17136165.898144603,2487053.247210601,19623219.145355213,9954599.966622595,961550.2647029997,6220015.666818999,4488391.0,373947.456819,54394.21000000001,54394.21000000001,4599854.619037598,Kansas,KS,38.5266,-96.726486
438,2016,KS,16102700.778310988,3213391.684716499,19316092.463027515,9331385.988964994,988492.8179999993,5782821.971345999,4317387.31,402665.761346,42451.369999999995,42451.369999999995,7246600.135426501,Kansas,KS,38.5266,-96.726486
439,2017,KS,16937001.6789221,3417082.6401806,20354084.319102615,9715628.549954103,1416616.6870200003,5804756.441947999,3471131.8,667497.7619479999,32835.88,32835.88,11827313.423407698,Kansas,KS,38.5266,-96.726486
440,2018,KS,17751934.664778102,6984418.045155299,24736352.7099334,9930472.033403099,988893.1278300001,6832569.503544998,4382968.319999999,536474.743545,13309.439999999999,13309.439999999999,9012124.725135295,Kansas,KS,38.5266,-96.726486
441,2019,KS,15995106.398680499,8682107.341578798,24677213.740259282,9564649.683307102,1266498.7988294,5163957.916544,2435986.8600000003,1413591.143544,40171.913,40171.913,10022608.510578804,Kansas,KS,38.5266,-96.726486
442,1994,KY,37625337.0,3564706.0,41190043.0,36396611.0,415296.0,813430.0,0.0,22341.0,43078.0,791089.0,5296564.0,Kentucky,KY,37.66814,-84.670067
443,1995,KY,45834297.0,3968202.0,49802499.0,42393782.0,831723.0,2608792.0,0.0,25547.0,80382.0,776420.0,7892424.0,Kentucky,KY,37.66814,-84.670067
444,1996,KY,43865570.0,6982462.0,50848032.0,39441700.0,1855779.0,2568091.0,1661381.0,18501.0,115213.0,115213.0,9773234.0,Kentucky,KY,37.66814,-84.670067
445,1997,KY,40992574.0,8642216.0,49634790.0,36273154.0,1272093.0,3447327.0,2439763.0,87750.0,244652.0,244652.0,11643738.0,Kentucky,KY,37.66814,-84.670067
446,1998,KY,97752408.0,6963506.0,104715914.0,76834837.0,2791973.0,18125598.0,9540120.0,6955092.0,225675.0,225675.0,9999528.0,Kentucky,KY,37.66814,-84.670067
447,1999,KY,94427640.0,9361741.0,103789381.0,76128118.0,2724137.0,15575385.0,6312072.0,7564294.0,489601.0,489601.0,13637132.0,Kentucky,KY,37.66814,-84.670067
448,2000,KY,93495227.48718655,8779618.752051799,102274846.23923828,68748046.38676135,3190168.6165313995,21557012.4838938,8414292.5526612,11368115.0001478,474175.2,474175.2,17403911.413115706,Kentucky,KY,37.66814,-84.670067
449,2001,KY,91022438.92410992,12100759.854593199,103123198.77870314,59206636.534062974,10143499.322478496,21672303.0675686,8326996.055087999,11613727.900141101,906824.9999999999,906824.9999999999,18105218.206931707,Kentucky,KY,37.66814,-84.670067
450,2002,KY,88211904.03274718,9434607.542205198,97646511.57495241,61755201.3486537,3034687.6200485,23422015.064045105,12625078.692329604,8636429.700130101,580268.1,580268.1,15931484.081989897,Kentucky,KY,37.66814,-84.670067
